DFIRM_ID,FIRM_PAN,PANEL,ST_FIPS,PCOMM,EFF_DATE,PRE_DATE,PANEL_TYP,eff_date,pre_date,county_fips
12081C,12081C0333E,0333,12,081C,1395014400000.0,253392451200000.0,"Countywide, Panel Printed",2014-03-17,9999-09-09,12081
12081C,12081C0334E,0334,12,081C,1395014400000.0,253392451200000.0,"Countywide, Panel Printed",2014-03-17,9999-09-09,12081
12081C,12081C0154F,0154,12,081C,1628553600000.0,253392451200000.0,"Countywide, Panel Printed",2021-08-10,9999-09-09,12081
12081C,12081C0156F,0156,12,081C,1628553600000.0,253392451200000.0,"Countywide, Panel Printed",2021-08-10,9999-09-09,12081
12081C,12081C0158F,0158,12,081C,1628553600000.0,253392451200000.0,"Countywide, Panel Printed",2021-08-10,9999-09-09,12081
12081C,12081C0161F,0161,12,081C,1628553600000.0,253392451200000.0,"Countywide, Panel Printed",2021-08-10,9999-09-09,12081
12101C,12101C0202F,0202,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0201F,0201,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0442F,0442,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0401F,0401,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0403F,0403,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0203F,0203,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0204F,0204,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0150F,0150,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0140F,0140,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0427F,0427,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0429F,0429,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0436F,0436,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0437F,0437,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0431F,0431,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0433F,0433,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0453F,0453,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0432F,0432,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0434F,0434,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0441F,0441,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0106F,0106,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0108F,0108,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0107F,0107,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0109F,0109,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0130F,0130,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0428F,0428,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0426F,0426,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0470F,0470,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0466F,0466,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0289F,0289,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0287F,0287,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0288F,0288,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0286F,0286,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0184F,0184,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0070F,0070,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0040F,0040,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0045F,0045,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0381F,0381,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0380F,0380,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0104F,0104,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0207F,0207,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0206F,0206,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0264F,0264,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0263F,0263,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0280F,0280,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0285F,0285,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0458F,0458,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0194F,0194,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0192F,0192,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0065F,0065,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0095F,0095,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0090F,0090,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0082F,0082,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0084F,0084,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0293F,0293,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0305F,0305,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0315F,0315,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0295F,0295,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0325F,0325,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0480F,0480,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0209F,0209,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0208F,0208,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0211F,0211,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0217F,0217,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0216F,0216,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0219F,0219,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0218F,0218,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0215F,0215,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0230F,0230,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0239F,0239,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0238F,0238,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0242F,0242,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0241F,0241,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0244F,0244,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0243F,0243,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0231F,0231,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0102F,0102,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0103F,0103,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0101F,0101,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0115F,0115,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0120F,0120,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0361G,0361,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0356G,0356,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0352G,0352,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0019G,0019,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0017G,0017,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0181G,0181,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0193F,0193,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0189G,0189,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0268F,0268,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0267F,0267,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0269F,0269,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0262F,0262,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0261F,0261,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0490F,0490,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0451F,0451,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0452F,0452,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0454F,0454,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0461F,0461,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0462F,0462,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0456F,0456,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0383F,0383,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0382F,0382,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0384F,0384,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0391F,0391,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0392F,0392,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0386F,0386,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0387F,0387,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0357F,0357,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0366F,0366,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0367F,0367,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0457F,0457,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0459F,0459,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0100F,0100,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0050F,0050,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0075F,0075,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0500F,0500,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0465F,0465,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0445F,0445,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0440F,0440,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0420F,0420,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0415F,0415,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0266F,0266,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0258F,0258,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0259F,0259,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0256F,0256,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0257F,0257,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0253F,0253,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0254F,0254,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0251F,0251,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0252F,0252,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0240F,0240,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0234F,0234,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0232F,0232,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0233F,0233,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0412F,0412,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0411F,0411,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0417F,0417,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0416F,0416,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0409F,0409,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0407F,0407,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0408F,0408,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0406F,0406,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0404F,0404,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0402F,0402,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0186G,0186,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0395F,0395,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0390F,0390,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0370F,0370,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0365F,0365,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0188G,0188,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0177G,0177,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0331G,0331,12,101C,1591315200000.0,1524787200000.0,"Countywide, Not Printed",2020-06-05,2018-04-27,12101
12101C,12101C0333G,0333,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0178G,0178,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0175F,0175,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0176G,0176,12,101C,1591315200000.0,1524787200000.0,"Countywide, Not Printed",2020-06-05,2018-04-27,12101
12101C,12101C0330G,0330,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0340G,0340,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0345G,0345,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0187G,0187,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0191G,0191,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0183G,0183,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0354G,0354,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0362G,0362,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0360F,0360,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0182F,0182,12,101C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12101
12101C,12101C0170G,0170,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0179G,0179,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0332G,0332,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0334G,0334,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0353G,0353,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0351G,0351,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0018G,0018,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0016G,0016,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12101C,12101C0025F,0025,12,101C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12101
12101C,12101C0015G,0015,12,101C,1591315200000.0,1524787200000.0,"Countywide, Panel Printed",2020-06-05,2018-04-27,12101
12043C,12043C0315C,0315,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0170C,0170,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0165C,0165,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0175C,0175,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0352C,0352,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0354C,0354,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0353C,0353,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0342C,0342,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0351C,0351,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0358C,0358,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0150C,0150,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0125C,0125,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0300C,0300,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0050C,0050,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0025C,0025,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0451C,0451,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0460C,0460,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0461C,0461,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0462C,0462,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0464C,0464,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0463C,0463,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0325C,0325,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0333C,0333,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0334C,0334,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0331C,0331,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0332C,0332,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0345C,0345,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0341C,0341,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0452C,0452,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0454C,0454,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0453C,0453,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
12043C,12043C0350C,0350,12,043C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12043
